player_id,player_name,Age,nationality,position,team_id,team_name,stats_id,established_year,coach_name,home_city,match_id,date,location,teamId_A,teamId_B,Score_A,Score_B,match_attendance,Goals,matches_played,tournament_Id,tournament_name,tournament_startDate,tournament_endDate,winner_teamId,VenueId,VenueName,capacity,SponsorshipId,SponsorName,ContractAmt,ContractStartDate,ContractEndDate,Injury_Id,InjuryDescription,InjuryDate,RecoveryTime,sale_id,item_id,SaleDate,Quantity,TotalSaleAmt,item_name,Price,StockQuantity
1807,Elyse Gomm,27,Philippines,Goalkeeper,5,Wolves,2999,1982,Michal Levick,Ditsaan,493,04-09-1985,Dębowa Łąka,1,5,3,2,66504,6,13,61,Ultimate Showdown,11/17/2013,04/30/1996,10,42,Topaz Terrace,93056,2,Barry Stonuary,312137,01-05-2005,02-04-1992,18,Groin Strain,05-11-1983,10,607,3,06-10-1981,12,44006,Sweatband Set,561,1382
1808,Beck Gerardin,27,Japan,Forward,7,Wolves,9284,1984,Land Pilipets,Sakurai,469,09/18/1991,Södertälje,8,6,1,2,67965,2,85,5,Grand Arena Showdown,06-01-1986,05-11-2009,2,14,Heroic Hall,32445,32,Bartholemy Sandercock,82654,06-12-2004,05/23/1984,5,Plantar Fasciitis,01/15/1989,9,44,10,03/20/1993,872,93615,Water Bottle Holder,658,937
1809,Serena Franscioni,23,Peru,Forward,10,Falcons,4590,1963,Drusy Finden,Nueva Requena,164,02-04-1998,Mujiangping,3,8,0,3,85010,4,87,100,Mega Masters Tournament,05-10-1997,03/17/1994,3,39,Silver City Stadium,62614,6,Denney Rhubottom,580941,10/26/2011,05/26/2011,18,Hip Flexor Strain,03/30/1982,8,811,4,02/15/1982,110,38952,Water Bottle Holder,456,9311
1810,Merry D'Oyley,39,China,Forward,4,Sharks,3431,2024,Ernaline Brownhall,Liuzu,390,12-09-1983,Cilongkrangpusaka,8,5,1,6,1105,8,37,81,Elite Championship Challenge,11/15/2012,12-02-2010,9,18,Topaz Terrace,10205,6,Glenine Sartin,334303,01-12-1983,08-03-2020,2,Groin Strain,01/25/1988,9,415,5,12/28/2017,439,25980,Coach Clipboard,948,6073
1811,Violetta Vasyushkhin,28,Greece,Defender,1,Bears,6468,1958,Annalise Fairy,Goúvai,261,04/19/2003,Mekkaw,1,4,2,5,37083,5,58,66,Elite Championship Challenge,07-06-2006,11/28/2013,6,23,Sunset Stadium,20222,23,Ivy O'Hagirtie,423937,09/26/2021,01/28/1991,20,Hip Flexor Strain,10/13/2011,7,847,8,03/15/1993,429,43899,Coach Clipboard,787,1731
1812,Weston Burborough,29,Brazil,Defender,7,Tigers,9664,1966,Melissa Vasyagin,Cruz das Almas,498,01/18/2006,Zagnitkiv,2,9,5,8,86836,10,94,31,Champion's Cup,10-01-2008,03/16/2015,9,37,Jade Junction,99804,96,Daryl Cantillon,85502,09-04-1989,07-05-2016,13,Groin Strain,08-07-2014,12,315,2,03-10-2017,428,84040,Team Scarf,85,1232
1813,Chelsy Semrad,23,Venezuela,Forward,10,Falcons,6283,1976,Saunders Kerby,Umuquena,261,09/21/1997,Taguisa,9,1,5,4,52482,10,11,96,Gladiator Games,07/26/1998,12-07-2018,1,39,Platinum Pavilion,19096,71,Karolina Farrell,510621,11/16/2015,10-02-2021,5,Hamstring,06-04-1990,9,244,1,02-06-2001,596,49061,Training Cones,934,3912
1814,Washington Ware,43,Indonesia,Midfielder,1,Sharks,1645,1999,Theodor Goldsack,Tengah,247,04-07-1993,Shikhany,4,3,9,3,46046,2,34,44,Elite Championship Challenge,03/25/2010,12/17/1985,4,15,Steel Stadium,99371,67,Katerine Costall,942543,07/31/1991,04-09-1985,4,Wrist Sprain,05/27/2010,2,618,5,11/18/2021,489,42631,Team Scarf,146,9865
1815,Adrian Lampett,34,China,Goalkeeper,10,Panthers,9085,1976,Klemens Seaman,Foshan,329,10-03-2011,Mae Lao,2,3,3,3,45531,6,72,50,Ultimate Warrior Showdown,06/17/2004,02-12-1989,3,15,Brass Ballpark,51653,60,Arvin Duling,309807,02/29/2016,04/14/1983,6,Ankle Sprain,01/31/1991,8,714,3,11-08-2009,990,61634,Team Scarf,587,6144
1816,Ximenes Dikle,36,China,Forward,5,Tigers,9966,1941,Patsy Baike,Baoshan,289,10-06-2021,Lumbayan,9,2,6,6,76089,3,66,72,Ultimate Showdown,12/25/1987,03-11-2022,9,9,Galactic Gardens,21533,4,Dora Plevey,559699,05/23/2021,07-11-2002,14,Torn ACL,05/13/1993,9,376,2,01/14/2020,771,78751,Water Bottle Holder,455,4821
1817,Haywood Balkwill,22,China,Goalkeeper,3,Wolves,8767,1951,Timofei Ayars,Taiping,354,01/19/2021,Nong Khae,6,5,3,6,93972,10,30,76,Elite Championship Challenge,03/16/2007,03/29/1986,6,1,Fairytale Park,67698,92,Dulcia Rosenblatt,274112,12/27/1990,04/19/1997,1,Facial Laceration,02-05-2001,9,764,2,08/29/2013,65,66577,Soccer Ball,974,5996
1818,Madeline Oiller,43,Russia,Goalkeeper,4,Eagles,7813,1979,Mattheus Symms,Vysokovsk,101,02/19/1992,Colombo,9,7,1,6,62283,5,88,35,Grand Arena Showdown,11-11-2019,11/14/2005,5,48,Bronze Bowl,40622,19,Christie Bursnoll,533756,03/14/1986,06/20/2006,2,Neck Strain,05/31/2007,11,449,3,09-07-1993,10,92242,Soccer Ball,216,4591
1819,Carolyne Mollett,44,Vietnam,Defender,3,Panthers,9955,1996,Bronson O'Neary,Cần Giờ,352,08/15/1990,Banjar Dukuh,9,1,6,2,23463,9,91,100,Legendary Battle Royale,11/23/2013,07-04-1993,8,35,Moonlight Arena,81957,51,Con Emmanueli,170835,10-09-2021,09-05-1995,3,Hip Flexor Strain,08-07-1983,9,868,3,07/19/1987,90,98986,Soccer Ball,126,2450
1820,Dina Shireff,44,China,Defender,2,Eagles,9419,1968,Corabel MacNeill,Tunzhai,221,05/26/2015,Petropavlovskaya,9,5,3,10,83820,10,94,23,Ultimate Showdown,05-08-1992,10/14/1980,9,8,Golden Gate Field,37986,47,Inglebert Swainger,440148,11/13/1994,07-11-2022,19,Turf Toe,02-06-2020,5,187,1,08/15/2018,868,56844,Goalkeeper Gloves,950,4414
1821,Danette Ballingal,34,China,Midfielder,10,Thunder,8338,1981,Christiana Osman,Shenwan,373,12-10-2007,Świdwin,8,6,1,5,45146,8,82,71,Grand Arena Showdown,10/18/1996,05-01-2016,5,48,Mythical Mansion,76872,41,Dorelle Pettigree,951748,05/23/2020,01/18/1991,5,Achilles Tendonitis,05-03-2009,6,759,2,04/27/2016,474,24533,Stadium Seat Cushion,231,7114
1822,Ash Ewings,33,Lithuania,Goalkeeper,4,Bears,6352,1950,Ysabel Menego,Telsiai,163,11-07-1991,Verkhovyna,4,2,0,2,66538,3,64,43,Legendary Battle Royale,03/26/2023,08/18/1986,3,9,Steel Stadium,81190,38,Booth Garfirth,734346,06/14/1981,11/21/1997,6,Shin Splints,11/28/2007,12,993,8,05-08-1985,323,23621,Referee Whistle,850,194
1823,Thorny Ashley,20,Sweden,Goalkeeper,10,Dragons,8026,1990,Susan Crabbe,Borås,297,02/26/2006,Corujeira,7,7,10,3,58847,3,87,42,Grand Arena Showdown,08-02-1981,08-12-2004,3,11,Mythical Mine,45499,13,Emmye Klos,734833,10/21/2013,06/29/1987,4,Shoulder Dislocation,03/19/1993,2,350,10,07-03-2013,569,75211,Sweatband Set,150,3522
1824,Belicia Lillie,33,China,Forward,5,Eagles,4571,2013,Diego Streeter,Zhenping Chengguanzhen,266,07/28/2013,Kalamangog,1,10,1,9,31032,2,53,66,Gladiator Games,07-12-2022,07-09-2008,7,21,Azure Arena,6574,63,Etty Davidesco,555244,10-10-2010,01/28/1998,19,Shin Splints,07/18/1997,9,412,5,09-05-2019,867,21677,Referee Whistle,377,2341
1825,Callida Cotty,23,Latvia,Goalkeeper,3,Lions,839,1958,Kristos Shenley,Ikšķile,196,09/14/1987,La Floresta,7,8,10,2,14179,2,49,82,Ultimate Warrior Showdown,03-10-2008,10-08-2007,6,13,Golden Gate Field,15326,28,Emmalynne Minnock,259931,04/26/2022,01-02-2009,11,Rib Contusion,09/20/2004,2,53,8,04/24/2019,386,44463,Coach Clipboard,229,2142
1826,Janith Izzatt,39,Portugal,Goalkeeper,6,Falcons,8604,1954,Aube Mapis,Cernache do Bonjardim,379,10-09-1996,Olhos de Água,7,7,5,9,12080,3,53,10,Epic Clash Challenge,05-11-1998,07/27/2023,5,44,Pixel Park,58332,87,Janos Potapczuk,163657,04/30/2000,01-08-1985,13,Hamstring,11-05-2023,7,650,2,05/17/2013,930,80958,Goalkeeper Gloves,483,8866
1827,Tiler Barroux,34,Kazakhstan,Midfielder,2,Panthers,9917,2005,Jasmin Midlane,Zhosaly,219,05/29/2011,Sijing,7,8,6,8,63261,5,1,80,Grand Arena Showdown,05/30/1983,04-06-1992,3,47,Ruby Ridge Arena,1517,19,Berny Kingsnod,670628,11/22/1985,07/15/2004,7,Shoulder Dislocation,04/25/2004,6,280,2,01-05-2008,157,13707,Football Jersey,572,4588
1828,Ferguson Duchart,32,China,Midfielder,7,Tigers,9333,2001,Langsdon Dreghorn,Xiaoguai,129,09-04-2012,Avellaneda,6,8,10,2,18474,0,78,67,Ultimate Warrior Showdown,07/19/1984,03/30/2006,10,49,Celestial Court,72297,37,Breanne Heliar,781654,12/13/1983,08/13/2023,11,Calf Strain,12/31/1990,4,627,7,10/27/1998,985,2303,Sweatband Set,881,8
1829,Kelci De Bernardis,22,Laos,Forward,10,Tigers,9414,2009,Flo Paler,Muang Pakxan,226,12/28/1986,Dundrum,1,9,2,9,27272,8,55,19,Ultimate Warrior Showdown,02/17/1997,09/18/2017,8,19,Violet Valley,41582,6,Virgil Ortas,481820,06/26/2022,08-02-1982,6,Neck Strain,03/31/2022,1,39,2,10/22/2019,29,18608,Sweatband Set,427,2583
1830,Shelly Barriball,38,Mexico,Forward,2,Falcons,4340,1947,Berget Bend,San Jose,111,09/26/1998,Tucson,3,5,10,1,20847,6,85,63,Battle Royale Bash,10-09-2006,03/22/2013,2,43,Emerald Gardens,64470,78,Moyna Grinval,311192,08/13/2019,05/25/1985,10,Achilles Tendonitis,02/23/2019,9,553,9,01-10-1992,54,21713,Stadium Seat Cushion,641,1680
1831,Reina Caine,25,Czech Republic,Goalkeeper,6,Eagles,7928,1965,Austin Davidovits,Václavovice,229,05/29/2020,Pinheiro,8,5,0,10,65612,6,1,72,Champion's Cup,09/20/2013,11-05-2013,2,43,Whimsical Woods,51419,62,Gran Augie,942040,09-03-2020,11/20/2007,8,Turf Toe,10/22/1987,9,338,10,05-01-1988,285,47678,Football Jersey,918,4502
1832,Kailey Becconsall,21,Netherlands,Midfielder,2,Bears,9383,1951,Mariel Meake,Amsterdam Noord west,179,02/19/2012,Khvalynsk,9,6,9,10,86031,1,84,13,Master's Duel,09/20/1992,01-01-2023,7,1,Sapphire Stadium,79726,33,Julianna McCool,841191,02/15/2015,03/20/1989,20,Elbow Tendonitis,06-04-1995,4,744,10,05/27/1982,51,69303,Sweatband Set,491,6821
1833,Anderson Yukhnevich,26,Kenya,Midfielder,6,Bears,7535,2005,Wheeler Gladdish,Keruguya,213,06/29/2016,Rayong,4,10,0,3,52124,2,90,54,Supreme Showdown Series,12/22/2007,06-01-1982,6,17,Diamond Dome,30527,19,Alphonso Glasman,410937,08/21/2016,03/21/1987,20,Hip Flexor Strain,10/14/1989,12,411,5,03/20/2006,998,79556,Coach Clipboard,457,5480
1834,Cyb Goodenough,32,China,Defender,7,Tigers,8784,2006,Patrick Fowley,Zhenqiao,280,08/30/2021,Edéa,7,8,9,4,2169,3,41,39,Supreme Showdown Series,08-12-1993,08/21/2022,2,24,Starlight Park,25439,55,Fanny Habbema,816139,11/24/1989,12/24/1983,7,Plantar Fasciitis,01/27/2008,6,184,1,09/15/1997,636,92420,Soccer Ball,738,2884
1835,Danyelle Welford,27,Czech Republic,Defender,1,Panthers,9281,2023,Carl Ganforth,Velké Pavlovice,298,06/28/1983,Lazaro Cardenas,2,4,10,4,92116,3,34,45,Legendary Battle Royale,10/14/2012,11/25/2015,9,32,Magical Mall,17323,15,Carola Tiuit,318788,06/25/2018,08-04-2017,1,Groin Strain,03-12-2002,5,9,5,12-04-1991,564,27790,Referee Whistle,332,347
1836,Camila Gatteridge,42,Japan,Midfielder,2,Wolves,5907,1993,Zackariah Stranaghan,Shibushi,360,02/21/2011,Prosvet,6,7,3,10,69142,10,72,91,Master's Duel,02-11-1990,10/30/2007,9,11,Moonlight Arena,43887,8,Symon Daniel,248810,11-08-2013,01-07-1997,2,Knee Injury,02/27/1991,8,547,4,03/25/2009,63,88888,Team Scarf,38,9689
1837,Louis Sholl,27,Greece,Goalkeeper,4,Wolves,450,1972,Ivar McKean,Karátoulas,207,01/23/1985,Horodok,4,9,7,4,67868,8,96,84,Supreme Showdown Series,05/14/1982,11/23/2023,8,4,Mythical Mountain,76147,92,Essy Jefferys,724549,07/20/1997,01-10-1989,20,Neck Strain,04/13/2023,5,579,2,07-02-2014,137,74219,Water Bottle Holder,731,9420
1838,Kelly Abrahami,43,Poland,Forward,7,Dragons,4501,2018,Geoffrey Aery,Kotuń,295,03/30/1999,Mundão,6,2,10,5,48814,5,71,98,Epic Clash Challenge,06/28/1995,08-08-2003,4,38,Wonderland Stadium,80580,4,Robena Marden,233537,08/16/1986,09/13/1986,9,Elbow Tendonitis,04-11-2016,7,703,9,11/16/2006,363,14287,Soccer Ball,809,3181
1839,Marsha Odo,42,Philippines,Forward,9,Eagles,114,1948,Sileas Mibourne,Tugdan,300,03/31/2021,Pueblo Nuevo,2,2,4,7,47089,8,15,38,Champion's Cup,06-05-1997,05/27/1989,8,19,Dreamland Dome,52423,93,Kym Highwood,602014,02/17/1983,05-12-1987,20,Turf Toe,07-10-2005,12,758,1,10-01-1995,42,19138,Training Cones,106,3121
1840,Teodoro Evett,30,China,Forward,1,Sharks,3610,1940,Reese De Mattia,Yoiqag,105,10/28/2014,San Antonio,4,9,1,6,69482,1,89,4,Supreme Showdown Series,08-07-2015,11/22/1989,6,27,Heroic Hall,49987,54,Oriana Urch,565369,06-12-1990,01-06-2018,20,Shin Splints,03/13/1992,11,705,6,05/16/2013,276,19681,Team Scarf,925,2470
1841,Selia Oakwood,32,Indonesia,Forward,8,Thunder,5045,1974,Pietra Grcic,Bulu,131,10/31/1989,Amaigbo,4,6,0,1,37042,10,64,25,Legendary Battle Royale,03-05-2011,04/23/1988,6,9,Azure Arena,19706,60,Blondy Whatson,680970,06/26/2023,11/22/2002,20,Calf Strain,12/18/2018,5,326,9,02/16/1989,590,40862,Training Cones,415,4380
1842,Reena Frarey,28,China,Midfielder,7,Lions,9870,1974,Berenice Rainer,Maying,371,02-03-2001,Sokodé,8,5,10,10,41041,3,13,22,Gladiator Games,06-12-1987,06/22/2006,10,13,Whimsical Woods,33848,52,Nappy Witz,157760,06-12-2013,11/18/1985,13,Broken Arm,01-06-2011,10,231,3,05/21/2019,811,62608,Team Scarf,354,2052
1843,Claudetta Olczak,44,Pakistan,Midfielder,5,Thunder,8488,1943,Simonette Minghella,Ārifwāla,461,11/25/1993,Masku,8,4,7,7,6315,3,83,33,Epic Clash Challenge,05-11-2022,07/20/1995,1,15,Copper Coliseum,91256,47,Paddy Tweed,817594,08/24/1993,12/14/1994,10,Shin Splints,12-09-1992,9,200,2,02-05-1986,804,48232,Sweatband Set,841,2819
1844,Emalia de Marco,37,Indonesia,Midfielder,3,Thunder,2893,1993,Hashim Tander,Rontu,116,04/22/2022,Budy,7,8,0,10,16016,8,41,47,Mega Masters Tournament,10/29/1980,11/24/2023,9,50,Copper Coliseum,35811,81,Zebulon Emps,586884,10/21/2003,01/15/1983,16,Hip Flexor Strain,02/17/1986,11,519,6,02/28/1986,981,69121,Water Bottle Holder,765,5450
1845,Nady Stanier,25,Serbia,Midfielder,6,Lions,9383,1949,Janessa Katzmann,Svrljig,437,11-09-1997,Bantarjati,4,2,3,1,81122,10,64,9,Ultimate Warrior Showdown,10-02-1999,01-05-2017,7,36,Mythical Meadow,20122,85,Vin Almon,281404,07-07-1981,05/20/1996,15,Shoulder Dislocation,06-03-1987,7,918,10,10-05-1994,865,40663,Sweatband Set,60,1692
1846,Marylin Klimus,40,Russia,Goalkeeper,10,Bears,6449,1978,Ivonne Glaum,Lyudinovo,442,05/31/2009,Khlong Khuean,1,3,10,6,4238,9,62,46,Gladiator Games,01/22/2013,12/29/2007,7,31,Bronze Bowl,69239,58,Waverly Perton,718965,11-08-2008,01-10-2016,8,Torn ACL,11/15/1990,7,912,6,04/23/2019,479,87020,Team Scarf,48,4306
1847,Jareb Milier,45,Indonesia,Forward,3,Wolves,2362,1967,Olivette Wahlberg,Krajan Satu,159,08/18/1997,Novospasskoye,1,3,6,0,57099,8,7,12,Ultimate Showdown,08/19/2014,05-07-1989,2,21,Starlight Park,90438,47,Gearard Elstow,855006,04-11-1990,07/13/1997,3,Knee Injury,02-07-1995,1,419,9,01/21/2003,616,64670,Stadium Seat Cushion,126,8632
1848,Doyle Alforde,44,Mongolia,Defender,1,Tigers,2039,2003,Gav Gillopp,Sujji,171,08-03-1983,Shali,6,6,2,6,7313,9,85,6,Elite Championship Challenge,01/14/1983,11/21/1981,4,42,Steel Stadium,93616,30,Onofredo Digance,187062,11-12-2011,12-06-2006,11,Plantar Fasciitis,09/23/2012,12,35,2,02-05-2012,640,35816,Stadium Seat Cushion,214,6772
1849,Drucie Chevolleau,21,Peru,Goalkeeper,1,Bears,944,1989,Margalit Angus,Chocope,310,03/22/2000,Głogów Małopolski,9,10,10,8,95401,1,71,26,Gladiator Games,08/20/1983,07-02-1999,8,30,Fairytale Park,81181,71,Liliane Brazener,24201,06/22/2015,07-02-2015,8,Rib Contusion,01/18/2017,10,942,8,12-08-1981,630,26235,Football Jersey,351,5712
1850,Patrica Verny,45,France,Defender,9,Thunder,5421,1965,Roby Shinfield,Berck,217,05/31/1998,Obolensk,6,4,4,6,49759,0,7,76,Champion's Cup,12-03-1999,08-05-1988,5,25,Titanium Terrace,76360,81,Elfie Abel,20100,11-08-1989,04-07-2022,9,Neck Strain,12-10-1991,1,661,7,03/20/1999,87,46060,Goalkeeper Gloves,372,5769
1851,Veronique Sweetland,29,Peru,Midfielder,7,Tigers,4332,2002,Hadley Nulty,Sacanche,171,07/26/1980,Haninge,3,2,9,4,7515,10,36,21,Gladiator Games,03-01-1992,03-10-2009,9,28,Whimsical Woods,59438,91,Park Vickarman,981393,05/14/2016,06/20/1997,5,Hip Flexor Strain,05/19/1986,1,92,10,05-08-2000,553,8532,Soccer Ball,504,1136
1852,Ignace Fitchett,39,Indonesia,Defender,2,Eagles,3643,1941,Sandy Espina,Tulusmulyo,398,02/27/1989,Jenang Selatan,8,8,1,3,40728,10,31,20,Grand Arena Showdown,07-04-1992,06-10-1986,5,44,Amber Arena,47153,34,Oby Josiah,644687,03/26/1994,05-01-2009,5,Rib Contusion,04/18/2004,5,9,8,12/25/1982,718,70041,Stadium Seat Cushion,659,4783
1853,Remington Jeannenet,28,Germany,Defender,10,Thunder,1434,1943,Monika Manuel,Hamburg,235,01-11-2020,Cuiabá,6,10,4,1,73699,2,34,12,Champion's Cup,07-01-1998,10/16/2022,9,9,Azure Arena,46559,5,Homerus Nolte,104083,05/28/2010,06-10-2012,10,Shin Splints,11/26/1996,2,91,7,11-09-2021,750,85512,Stadium Seat Cushion,95,8162
1854,Lissy Jakubovicz,32,France,Defender,4,Wolves,5149,2020,Giralda Leese,Loudun,498,11-03-1996,Ternopil’,6,9,2,0,14843,10,69,99,Grand Arena Showdown,01/25/2005,09-09-1983,3,40,Bronze Bowl,7845,21,Janel Srutton,710347,02/14/2005,03/20/1985,6,Rib Contusion,06/24/2020,4,251,1,11-08-1992,662,92601,Team Scarf,23,3658
1855,Morlee Worcs,24,Sweden,Defender,1,Sharks,588,1945,Trude Brakespear,Skellefteå,476,03-12-1998,São Mateus,8,10,6,10,74356,10,72,55,Gladiator Games,01/20/2008,06-04-2011,3,24,Mystic Meadow,98399,38,Omar Hance,549838,05/20/1990,04/20/2005,16,Broken Arm,10/31/2021,7,225,3,08/18/1992,711,94557,Coach Clipboard,315,6587
1856,Hercule Payle,38,China,Midfielder,9,Falcons,8440,1977,Hortensia Slidders,Donggou,239,06/25/1990,Zepita,7,6,9,8,67012,7,77,13,Gladiator Games,01/17/1981,02-04-1996,8,8,Starlight Park,56249,37,Noe McMakin,171266,12/18/1993,08/23/2020,15,Concussion,10/18/1993,4,341,3,07/28/2005,144,99244,Stadium Seat Cushion,420,861
1857,Denice Bader,28,Bolivia,Goalkeeper,10,Eagles,5654,1999,Deidre Kinsett,Buena Vista,402,09-09-1995,Mochumí,3,8,10,6,64598,8,76,18,Battle Royale Bash,12/29/2004,04/28/2010,9,39,Sapphire Stadium,80275,15,Heall Dutt,603022,11/18/1998,02-03-1998,9,Turf Toe,09/23/2020,10,24,1,04-02-1981,921,82908,Referee Whistle,887,1592
1858,Kara Touret,34,China,Forward,3,Bears,9554,1941,Gnni Lafflin,Donggou,294,07/16/2010,Arboga,7,3,1,3,86175,0,33,34,Supreme Showdown Series,09/14/2001,01/21/2024,5,7,Mythical Maze,89117,69,Neddy Minards,579344,07-07-1998,02/28/1988,14,Turf Toe,12/23/2002,12,885,8,11/15/1995,439,49539,Football Jersey,558,6402
1859,Hubert Brandsen,38,Sweden,Forward,1,Wolves,9025,1972,Collin Costan,Vänersborg,349,10/14/1987,Shirbīn,6,9,3,1,64140,6,12,52,Grand Arena Showdown,07-10-2007,11-05-2005,6,14,Platinum Pavilion,36941,23,Dorey Tarte,471944,09-02-1997,12-01-2020,10,Pulled Quad,01/29/2015,3,12,4,05/31/2017,363,11588,Referee Whistle,185,2475
1860,Amberly Camacho,38,Czech Republic,Forward,1,Falcons,8049,2001,Giuseppe Balden,Habry,340,05/18/2008,Chengmagang,2,6,0,9,56874,5,61,83,Ultimate Warrior Showdown,12/20/2002,10/30/2017,1,37,Emerald Gardens,97833,59,Morna Arrighini,681087,04/13/1990,07/15/1997,20,Turf Toe,01/27/1999,5,298,6,08/14/1994,388,37865,Football Jersey,893,2586
1861,Sallie Doghartie,30,France,Defender,4,Sharks,1451,1996,Poul Bastie,Villeneuve-d'Ascq,489,09/14/1995,Tagapul-an,5,4,0,9,52179,8,35,13,Epic Clash Challenge,03-10-2009,02-12-1999,1,2,Sunset Stadium,44240,14,Rudyard Kyneton,221159,04-05-2010,01-05-1983,6,Ankle Sprain,10-04-1989,3,836,4,08/18/2003,683,24488,Coach Clipboard,467,7242
1862,Dal Wyss,31,Russia,Forward,8,Falcons,7426,2022,Thurstan Bilborough,Asino,468,01/26/1980,Urasqui,9,4,0,2,23171,1,84,17,Supreme Showdown Series,12/30/2022,11-06-1980,8,4,Starlight Park,19523,31,Nelson Loweth,639357,06-06-1985,06-09-2004,6,Rib Contusion,08-03-2001,1,77,9,10/19/2020,496,60320,Stadium Seat Cushion,460,5283
1863,Constantia Weblin,37,China,Forward,2,Sharks,7280,1953,Randie Brattell,Daxing,434,08/27/2006,Mazamet,6,10,10,4,95813,8,49,73,Ultimate Showdown,07-08-2020,10/27/1990,10,28,Fantasy Field,88918,11,Renate Twentyman,743270,01/25/2022,04-11-2017,1,Pulled Quad,08-11-2008,2,23,1,09-07-2003,726,29936,Training Cones,105,3848
1864,Serge Birdall,41,Poland,Goalkeeper,9,Bears,300,2023,Graig Maunton,Świętochłowice,449,07-08-2016,Curepipe,2,8,8,0,5781,7,79,100,Supreme Showdown Series,06/17/1995,06/13/2006,9,26,Pearl Park,45486,8,Prudy Beasleigh,874016,04/30/2009,05/15/2018,1,Rib Contusion,04-03-2000,10,383,3,11/19/2022,633,63796,Football Jersey,225,7778
1865,Annalise Jurn,26,Thailand,Forward,5,Bears,5273,1968,Hanny Huggard,Nikhom Kham Soi,466,07/24/1981,Xinfeng,2,8,1,9,85285,5,88,10,Mega Masters Tournament,06-06-2016,04/17/1985,2,1,Steel Stadium,88454,65,Betteanne Huyghe,394727,05-03-1998,09/29/2000,5,Wrist Sprain,08-09-2004,7,333,7,01/31/2010,825,9393,Football Jersey,505,579
1866,Aeriela Tolossi,18,Ukraine,Goalkeeper,7,Dragons,822,1985,Skell Needs,Buchach,211,11/28/1994,Marka,10,8,6,3,57218,7,43,71,Grand Arena Showdown,07/14/2020,11/19/2012,4,11,Wonderland Stadium,54200,18,Christiano Harwell,82613,05/27/1983,01/18/2013,11,Pulled Quad,09-03-2009,5,81,8,11/21/2019,643,15020,Stadium Seat Cushion,109,4027
1867,Virginie Brittain,21,France,Forward,10,Eagles,8565,1976,Pansy Misk,Toulouse,479,09-02-2006,Metchosin,8,8,0,4,50318,2,50,25,Mega Masters Tournament,04-02-2003,09-08-2014,8,19,Galactic Gardens,55908,74,Yasmin McAughtrie,822892,11/21/2005,01/21/1991,15,Neck Strain,01/18/2014,2,454,10,11-02-1994,309,46754,Sweatband Set,608,6814
1868,Ophelia Stanning,44,Peru,Midfielder,8,Thunder,2107,1991,Laure Kitman,Ñuñoa,210,01/31/1994,Airuk,6,9,10,5,15954,8,85,23,Gladiator Games,08-02-2012,02-11-2004,9,33,Sapphire Stadium,9128,30,Eadith Volante,991596,09/13/2003,04/20/1995,13,Calf Strain,12-12-2023,3,339,8,06/15/1982,142,71245,Soccer Ball,904,4598
1869,Mechelle Zorzini,18,New Zealand,Forward,7,Dragons,2139,1969,Abbye Chetwind,Waitangi,386,04-06-1994,Matsubara,6,5,7,5,59244,4,40,88,Supreme Showdown Series,02/17/1993,08/18/1993,6,37,Crimson Court,25514,23,Vikki Archbald,217695,09-04-1992,06-05-1990,17,Elbow Tendonitis,06/13/2019,5,78,8,01/15/1983,244,82720,Sweatband Set,192,7248
1870,Nanon Hurworth,19,Portugal,Forward,5,Bears,2157,1961,Jewel Leyninye,Olhão,400,04/16/2001,Krasnogorsk,4,6,8,1,61948,0,49,11,Champion's Cup,11/21/2010,04-10-2019,3,6,Azure Arena,52844,39,Ashlee Degan,791594,04-04-1990,09-04-2016,2,Calf Strain,05/26/1985,10,741,9,03-01-2018,330,69542,Coach Clipboard,118,1408
1871,Leodora Ephgrave,41,Sweden,Midfielder,10,Falcons,4651,1959,Gale Giovannardi,Stocksund,373,11-06-2010,Huchang,9,9,5,9,18175,3,88,41,Gladiator Games,09-09-1995,12/22/1980,5,41,Heroic Hall,65787,55,Johny Elijah,999551,06-07-1985,12/29/1981,6,Broken Arm,01/13/2020,1,773,1,06/16/1982,25,98226,Sweatband Set,495,1921
1872,Dorie MacDearmont,22,Greece,Forward,10,Dragons,7708,1940,Danya Lepick,Pithári,172,11/14/1991,Fukiage-fujimi,2,3,4,8,37579,2,64,90,Ultimate Warrior Showdown,09-09-1987,02/20/1997,1,44,Mythical Marsh,61193,43,Hyatt Woltering,630735,11-03-2017,07-04-2017,8,Torn ACL,03/17/2009,5,973,5,12-08-1996,778,10264,Sweatband Set,351,8032
1873,Raquel Kellert,19,Russia,Defender,6,Sharks,2591,1971,Joye Sasser,Maksatikha,267,03-10-1998,Chom Bueng,8,5,5,0,31642,4,4,83,Legendary Battle Royale,02/21/2001,06/30/1997,7,50,Epic Stadium,13162,42,Domeniga Maberley,932243,06/15/2018,12/20/2020,12,Hamstring,06-06-1983,3,44,9,08/21/1984,801,6541,Stadium Seat Cushion,516,2352
1874,Robbyn Nuscha,37,China,Defender,6,Sharks,730,2003,Malanie Odlin,Bieqiao,303,03/17/1987,Rinang,7,7,2,0,66599,10,28,49,Gladiator Games,02/22/1983,04-11-1997,6,50,Steel Stadium,46360,98,Marline McKenzie,685339,04/13/1999,01/13/2009,9,Concussion,09/16/2018,6,525,8,02/21/1987,306,76498,Soccer Ball,710,6565
